func_names,num_calls,call_stack,severity,exclusive_runtimes,TotalRuntimeSum(AllFunc),severity_trunc,sev_bin_upper_bound
"OpenMP_Parallel_Region Grid::XconjugateWilsonImpl<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, Grid::FundamentalRep<3>, Grid::CoeffReal>::DoubleStore(Grid::GridBase*, Grid::Lattice<Grid::iVector<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> >, 8> >&, Grid::Lattice<Grid::iVector<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> >, 4> > const&) [{/autofs/nccs-svm1_home1/ckelly/bld/Grid_crusher_Xconj_PrgEnv-amd_TAUinst_select/HMC/Mobius2p1fIwasakiXconj3dirs_16I} {0, 0}]",7,2bf899,0.0003151282775182086,1412,,0.0,0.1
hipMemcpy,11,51fb53,0.0001441734187512484,646,,0.0,0.1
hipMemcpy,6,3df2a7,8.793239471825367e-05,394,,0.0,0.1
hipMemcpy,11,51fb53,8.324564271550412e-05,373,,0.0,0.1
hipMemcpy,6,3df2a7,8.637014405067048e-05,387,,0.0,0.1
hipMemcpy,11,51fb53,8.637014405067048e-05,387,,0.0,0.1
hipMemcpy,6,3df2a7,9.284232538780083e-05,416,,0.0,0.1
hipMemcpy,11,51fb53,8.257610671511132e-05,370,,0.0,0.1
hipMemcpy,4,a4d2fa,8.659332271746808e-05,388,,0.0,0.1
hipMemcpy,11,51fb53,8.547742938348009e-05,383,,0.0,0.1
hipMemcpy,4,a4d2fa,8.480789338308729e-05,380,,0.0,0.1
hipMemcpy,6,66e151,0.0034043673833305623,15254,,0.0,0.1
hipMemcpy,6,66e151,0.006089206744905668,27284,,0.0,0.1
hipMemcpy,6,66e151,0.0030709384551349506,13760,,0.0,0.1
hipMemcpy,11,51fb53,0.00010065357872571676,451,,0.0,0.1
hipMemcpy,11,51fb53,0.00012966680540940452,581,,0.0,0.1
hipMemcpy,6,3df2a7,8.101385604752813e-05,363,,0.0,0.1
hipMemcpy,11,51fb53,8.168339204792093e-05,366,,0.0,0.1
hipMemcpy,6,3df2a7,8.815557338505127e-05,395,,0.0,0.1
hipMemcpy,11,51fb53,0.00012810455474182133,574,,0.0,0.1
hipMemcpy,6,3df2a7,8.146021338112333e-05,365,,0.0,0.1
hipMemcpy,11,51fb53,8.034432004713533e-05,360,,0.0,0.1
hipMemcpy,4,a4d2fa,8.324564271550412e-05,373,,0.0,0.1
hipMemcpy,11,51fb53,8.235292804831372e-05,369,,0.0,0.1
hipMemcpy,4,a4d2fa,8.012114138033774e-05,359,,0.0,0.1
hipMemcpy,6,66e151,0.0030109033937663968,13491,,0.0,0.1
hipMemcpy,6,66e151,0.00583634531542399,26151,,0.0,0.1
hipMemcpy,6,66e151,0.002996396780424553,13426,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::Grid_simd<unsigned int, Grid::GpuVector<16, unsigned int> > > >::allocate(unsigned long, void const*) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {52}]",11,4755ee,1.562250667583187e-06,7,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::Grid_simd<unsigned int, Grid::GpuVector<16, unsigned int> > > >::allocate(unsigned long, void const*) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {52}]",11,4755ee,4.463573335951963e-07,2,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::Grid_simd<unsigned int, Grid::GpuVector<16, unsigned int> > > >::allocate(unsigned long, void const*) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {52}]",11,4755ee,1.3390720007855888e-06,6,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::Grid_simd<unsigned int, Grid::GpuVector<16, unsigned int> > > >::allocate(unsigned long, void const*) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {52}]",11,4755ee,2.2317866679759814e-07,1,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::Grid_simd<unsigned int, Grid::GpuVector<16, unsigned int> > > >::allocate(unsigned long, void const*) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {52}]",11,4755ee,1.1158933339879907e-06,5,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::deallocate(Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > >*, unsigned long) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {61}]",33,ab4702,8.927146671903926e-07,4,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::deallocate(Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > >*, unsigned long) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {61}]",33,ab4702,4.463573335951963e-07,2,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::deallocate(Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > >*, unsigned long) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {61}]",33,ab4702,6.695360003927944e-07,3,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::deallocate(Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > >*, unsigned long) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {61}]",33,ab4702,2.0086080011783833e-06,9,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::deallocate(Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > >*, unsigned long) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {61}]",33,ab4702,1.3167541341058292e-05,59,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::deallocate(Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > >*, unsigned long) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {61}]",33,ab4702,4.463573335951963e-06,20,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::deallocate(Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > >*, unsigned long) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {61}]",33,ab4702,2.2317866679759814e-06,10,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::deallocate(Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > >*, unsigned long) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {61}]",33,ab4702,1.2944362674260693e-05,58,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::deallocate(Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > >*, unsigned long) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {61}]",33,ab4702,4.686752002749561e-06,21,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::deallocate(Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > >*, unsigned long) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {61}]",33,ab4702,2.4549653347735796e-06,11,,0.0,0.1
hipMalloc,1,d6019d,1.4952970675439077e-05,67,,0.0,0.1
hipMalloc,4,87461d,1.2498005340665496e-05,56,,0.0,0.1
hipMalloc,3,4d8f78,1.9862901344986235e-05,89,,0.0,0.1
hipMalloc,3,4d8f78,6.092777603574429e-05,273,,0.0,0.1
hipMalloc,1,acc87e,5.021520002945958e-05,225,,0.0,0.1
hipMalloc,3,c4a079,1.9639722678188636e-05,88,,0.0,0.1
hipMalloc,3,c4a079,1.9416544011391038e-05,87,,0.0,0.1
hipMalloc,3,c4a079,1.450661334184388e-05,65,,0.0,0.1
hipMalloc,1,c375b1,7.543438937758818e-05,338,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::allocate(unsigned long, void const*) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {52}]",8,f3ed35,4.463573335951963e-07,2,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::allocate(unsigned long, void const*) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {52}]",8,7f3e2e,2.2317866679759814e-06,10,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::allocate(unsigned long, void const*) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {52}]",6,64e37e,2.2317866679759814e-07,1,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::allocate(unsigned long, void const*) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {52}]",7,c5bff7,2.2317866679759814e-07,1,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::allocate(unsigned long, void const*) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {52}]",8,f3ed35,2.2317866679759814e-07,1,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::allocate(unsigned long, void const*) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {52}]",8,7f3e2e,1.7854293343807851e-06,8,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::allocate(unsigned long, void const*) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {52}]",8,7f3e2e,1.3390720007855888e-06,6,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::allocate(unsigned long, void const*) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {52}]",7,c5bff7,4.463573335951963e-07,2,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::allocate(unsigned long, void const*) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {52}]",2,7c17b9,4.463573335951963e-07,2,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::allocate(unsigned long, void const*) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {52}]",2,7c17b9,1.562250667583187e-06,7,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::allocate(unsigned long, void const*) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {52}]",7,c5bff7,2.0086080011783833e-06,9,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::allocate(unsigned long, void const*) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {52}]",8,7f3e2e,3.124501335166374e-06,14,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::allocate(unsigned long, void const*) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {52}]",8,7f3e2e,1.562250667583187e-06,7,,0.0,0.1
"Grid::alignedAllocator<Grid::iScalar<Grid::iScalar<Grid::iMatrix<Grid::Grid_simd<thrust::complex<double>, Grid::GpuVector<4, Grid::GpuComplex<HIP_vector_type<double, 2u> > > >, 3> > > >::allocate(unsigned long, void const*) [{/autofs/nccs-svm1_home1/ckelly/src/Grid_crusher_Xconj/Grid/Grid/allocator/AlignedAllocator.h} {52}]",8,7f3e2e,2.0086080011783833e-06,9,,0.0,0.1
hipGetLastError,16,7cbda3,2.2317866679759814e-07,1,,0.0,0.1
hipGetLastError,108,78d593,2.2317866679759814e-07,1,,0.0,0.1
hipGetLastError,8,9d49d3,2.2317866679759814e-07,1,,0.0,0.1
hipGetLastError,6,1cbd13,2.2317866679759814e-07,1,,0.0,0.1
hipGetLastError,6,730139,2.2317866679759814e-07,1,,0.0,0.1
hipGetLastError,8,c0da70,2.2317866679759814e-07,1,,0.0,0.1
hipGetLastError,108,78d593,0.0,0,,0.0,0.1
hipGetLastError,4,895fcd,2.2317866679759814e-07,1,,0.0,0.1
hipGetLastError,6,1cbd13,0.0,0,,0.0,0.1
hipGetLastError,4,231ac7,2.2317866679759814e-07,1,,0.0,0.1
hipGetLastError,1,0a2d4a,4.463573335951963e-07,2,,0.0,0.1
hipGetLastError,8,9d49d3,0.0,0,,0.0,0.1
hipStreamSynchronize,3,9cf925,4.731387736109081e-05,212,,0.0,0.1
hipStreamSynchronize,17,51c80f,4.686752002749561e-06,21,,0.0,0.1
hipStreamSynchronize,17,51c80f,4.240394669154365e-06,19,,0.0,0.1
hipStreamSynchronize,17,51c80f,3.5708586687615703e-06,16,,0.0,0.1
hipStreamSynchronize,17,51c80f,4.0172160023567665e-06,18,,0.0,0.1
hipStreamSynchronize,17,51c80f,3.7940373355591684e-06,17,,0.0,0.1
hipStreamSynchronize,1,43f505,1.450661334184388e-05,65,,0.0,0.1
hipStreamSynchronize,1,e81f78,1.450661334184388e-05,65,,0.0,0.1
hipStreamSynchronize,1,d64d08,8.257610671511132e-05,370,,0.0,0.1
hipStreamSynchronize,3,9cf925,4.4189376025924435e-05,198,,0.0,0.1
hipStreamSynchronize,2,b6e2ab,0.00015042242142158116,674,,0.0,0.1
hipStreamSynchronize,3,9cf925,4.218076802474605e-05,189,,0.0,0.1
